value,smiles
1.0,CC1(C)C2CC1C(Cc1ccccc1CC1c3cc(-c4ccccn4)ncc3C3CC1C3(C)C)c1cc(-c3ccccn3)ncc12
1.0,Cc1cc(C)c2c(=O)cc(-c3cccc(Cl)c3)[nH]c2n1
1.0,Cc1ccnc2[nH]c(-c3cccc(Cl)c3)cc(=O)c12
1.0,COc1cc(CCNC2=CC(=O)c3cccnc3C2=O)ccc1O
1.0,COc1cc(CCNC2=CC(=O)c3ncccc3C2=O)ccc1O
1.0,CC1=NN(C(=O)CC(=O)Nc2cccc(C)c2)C(=O)C1N=Nc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1
1.0,[Se]=P(c1ccccc1)(c1ccccc1)c1ccc(C(c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1.0,CCCCCc1cc2cc3c(c(O)c2c(=O)[nH]1)C1(CCC3)C(=O)c2c(O)c3c(c(O)c2C1=O)C(=O)C(OC)=CC3=O
1.0,COc1cccc(-c2cc(=O)c3c(C)cc(C)nc3[nH]2)c1
1.0,COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)C(C(C)O)C2C(C)O
1.0,c1ccc(N=C(N2CCCCC2)N(CCN2CCCCC2)c2ccccc2)cc1
1.0,CC(=NNC(=S)Nc1ccc([N+](=O)[O-])cc1)c1cccc(C(C)=NNC(=S)Nc2ccc([N+](=O)[O-])cc2)n1
1.0,COc1ccc(NC2Oc3cc4c(cc3C(c3cc(OC)c(OC)c(OC)c3)C2C)OCO4)cc1
1.0,O=[N+]([O-])C1=Cc2cc(Cl)ccc2OC1c1cccc2ccccc12
1.0,CCOC(=O)CCc1ccc(NC(=O)C=Cc2ccc([N+](=O)[O-])o2)cc1
1.0,O=C1C(C(O)(C(F)(F)F)C(F)(F)F)CCC1C(O)(C(F)(F)F)C(F)(F)F
1.0,CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC2OC24CC=CC(=O)C14C)C(=O)OC35C
1.0,CCN(CC)CCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=N)c12
1.0,CN(C)CCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=N)c12
1.0,CCN(CC)CCN1CCN=c2c3cc(OC)ccc3n3cnc4ccc1c2c43
1.0,Cc1nn(C(=O)c2ccccc2O)c2c1C(c1ccccc1)SC(=N)N2
1.0,CC(=O)OC(C)c1cc2c(s1)C(=O)c1c(C(C)OC(C)=O)csc1C2=O
1.0,O=c1cc(-c2cccc(OCc3ccccc3)c2)[nH]c2cc3c(cc12)OCO3
1.0,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(O)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
1.0,COc1ccc(C(C#N)NNC(=O)c2ccccc2O)cc1OC
1.0,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1cccc([N+](=O)[O-])c1
1.0,N#Cc1nn(-c2ccc(Cl)cc2)c(=N)c2c(N)n3nc(-c4ccccc4)cc3nc12
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(CC(=O)Oc1cccc([N+](=O)[O-])c1)C2
1.0,Cc1ccc2[nH]c3c(C)c4c(c(C)c3c2c1)CN(C)C=C4
1.0,O=C(Cc1ccccc1F)NC1=C(Cl)C(=O)c2ccccc2C1=O
1.0,CCCC[Sn](CCCC)(OC(=O)c1cccnc1SC)OC(=O)c1cccnc1SC
1.0,CCCC[Sn](CCCC)(OC(=O)c1cc(F)ccc1F)OC(=O)c1cc(F)ccc1F
1.0,CNC1C(O)CC(OC2CC=C(C)CC(C)=CC=CCCC(C)CNC(=O)C=CC=CC2C)OC1C
1.0,CCCCCCCCCCCCCCCC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)C(NC(=O)N(CCCl)N=O)C(O)C1O
1.0,C=C1C(=O)C23CC1CCC2C12COC3(O)C(O)C1C(C)(C)C=CC2=O
1.0,CCCC[Sn]1(CCCC)OCC(C)O1
1.0,COC(=O)N=C(NC(=O)OC)Nc1ccc(Oc2ccccc2)cc1NC=O
1.0,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCCN1CCN(CCCN2C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C2=O)CC1
1.0,Cn1c(=O)nc2n(-c3ccc(Br)cc3)c3ccccc3nc-2c1=O
1.0,[I-][SbH+3]12([SH]=C(N3CCOCC3)[SH-]1)[SH]=C(N1CCOCC1)[SH-][SbH+3]1([I-])([SH]=C(N3CCOCC3)[SH-]1)[IH2-]2
1.0,[I-][BiH2+3]1([I-])[SH]=C(N2CCOCC2)[SH-]1
1.0,NCCc1ccc2oc3cc(=O)c4ccccc4c-3nc2c1
1.0,CC1CCCN(C2=[SH][Cu+2]3([SH]=C(N4CCCC(C)C4)[SH-]3)[SH-]2)C1
1.0,COc1cc(C2c3cc4c(cc3OC(C)(O)C2C)OCO4)cc(OC)c1OC
1.0,COc1ccc2c(c1)[n+]([O-])c1cc(C#N)ccc1[n+]2[O-]
1.0,COc1cc(C2c3cc4c(cc3OC(C)(N3CCCC3)C2C)OCO4)cc(OC)c1OC
1.0,C=CCOc1cc2c(cc1C(C)c1ccc(OC)cc1)OCO2
1.0,CN(C)CCNc1ccc(CO)c2sc3ccc(O)cc3c(=O)c12
1.0,O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1cc(CC(=O)C(O)(C(F)(F)F)C(F)(F)F)cc(CC(=O)C(O)(C(F)(F)F)C(F)(F)F)c1
1.0,CC(=O)OC1c2c(c(=[N+]=[N-])c3c(=O)c4c(O)cccc4c(=O)c2=3)C(OC(C)=O)C(C)(O)C1OC(C)=O
1.0,COc1cc(C(=O)c2cocc2C(=O)c2ccc3c(c2)OCO3)cc(OC)c1OC
1.0,CCCNC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21
1.0,Nc1ncnc2c1ccn2C1OC2COP(=O)(O)OC2C1O
1.0,CSc1ncnc2c1ncn2C1OC(CO)C(O)OC1O
1.0,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O
1.0,C=C1C(=O)OC2C(O)C(C)C3C=CC(=O)C3(C)C(OC(=O)C(C)=CC)C12
1.0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
1.0,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=C(C=NC(C)(C)C)C1=O)C2=O
1.0,COc1cc(OC)c(OC)cc1C=Cc1ccnc2ccccc12
1.0,O=[As](O)(O)c1ccc(Cc2ccc([As](=O)(O)O)cc2)cc1
1.0,COc1cc2c(cc1Oc1c(Oc3c(O)c(OC)cc4c3C(CC(C)C)N(C)CC4)c(OC)cc3c1C(CC(C)C)N(C)CC3)C(CC(C)C)N(C)CC2
1.0,CC(=O)Nc1c2sscc-2n(C)c1=O
1.0,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
1.0,O=Nc1ccc(O)c2ncccc12
1.0,CSCCC(N)C(=O)NCCNc1ccc(NCCNC(=O)C(N)CCSC)c2c1C(=O)c1ccccc1C2=O
1.0,O=C1C=C(N2CCCC2)C(=O)c2c(O)ccc(O)c21
1.0,CC(C)NC(=O)CN1CCN(C2=C(Cl)C(=O)c3c(O)ccc(O)c3C2=O)CC1
1.0,CC1=[N+]2[N-]C(N3CC4CCC(CC4)C3)=[SH][Fe+]2[n+]2nc(C)ccc21
1.0,CCC(C=CC1OC(=O)C=CC1C)=CC(C)CC=CC(C)=CC(C)C(=O)C(C)C(O)C(C)CC(C)=CC(=O)O
1.0,Cc1ccc2c(c1)C1(C)OC(C=CC1=O)O2
1.0,c1ccc([PH]([Au]n2nnnc2Cc2nnnn2[Au][PH](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1.0,Cl[Pt]1(Cl)NC2CCCCC2N1
1.0,C=C1C(=O)OC2C3OC(C)(CCC(O)C3COC(C)=O)CC(OC(=O)C(=CC)COC(C)=O)C12
1.0,CC(=O)O[Hg]c1c(C)c(C)c(C)c(C)c1C
1.0,Nc1nc(=S)c2[nH]cnc2[nH]1
1.0,COc1ccc2c(c1)C(=Cc1cccc(C=C3C(=O)Nc4ccc(OC)cc43)n1)C(=O)N2
1.0,COc1cc2c(C=C3C(=O)Nc4ccc(Cl)cc43)c(Cl)[nH]c2cc1C
1.0,CN(CCCCCl)P(=O)(OCc1ccc([N+](=O)[O-])o1)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O
1.0,COC(=O)CNC(=O)CCC(C)C1CCC2C3C(OC(C)=O)CC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCC2(C)C(CC(OC(C)=O)C3C2CC(OC(C)=O)C2(C)C(C(C)CCC(=O)NCC(=O)OC)CCC32)C1)OO5
1.0,CC(=O)OC1CC2CC3(CCC2(C)C2CC(OC(C)=O)C4(C)C(C(C)CCC(N)=O)CCC4C12)OOC1(CCCCC1)OO3
1.0,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-]
1.0,Cc1ccc(-c2ccc3c(c2)Sc2ccccc2O3)n1C
1.0,c1ccc(CSc2ccccc2CN2CCN(Cc3ccccc3SCc3ccccc3)CCN(Cc3ccccc3SCc3ccccc3)CC2)cc1
1.0,C(=NNc1ccc(-c2nc3ccccc3[nH]2)cc1)c1c(-c2ccccc2)[nH]c2ccccc12
1.0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)(C)C)CC4CCl)CC3CCl
1.0,CN(C)c1ccc(C(=NNC(=O)c2cc3ccccc3[nH]2)c2ccc(N(C)C)cc2)cc1
1.0,C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C12
1.0,CC1C2OC(C)(C)C(O)C2(O)OC2CC3(C)C4=CCC5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC3(C)C21
1.0,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C1=O
1.0,CCOC(=O)c1cccc(NC(=O)CBr)c1
1.0,NC(=O)NC(=O)c1cccc(NC(=O)CCl)c1
1.0,CSc1ccccc1P(CCP(c1ccccc1SC)c1ccccc1SC)c1ccccc1SC
1.0,Cc1ccc(N=C2C(=O)C3=C(OC(C)(C)CC3)c3ccccc32)cc1
1.0,C#CC(O)C=CCCCCCCC#CCC=CCC#CCCCCCCCCC(O)C#C
1.0,CC(C)=CCCC(C)=CCCC(C)=CCCC(=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)ccc1O)CO
1.0,COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)OC1(Oc2c(O)c4c(c(O)c2C1OC1CC(OC)C(O)C(C)O1)C(=O)C=C(OC)C4=O)C(O)C3
1.0,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C)C(=O)NC(CCC(=O)NCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(N)=O
1.0,O=C1c2cccnc2C(=O)c2c1nc1ccccc1c2-c1ccc2c3c(nc4ccccc42)C(=O)c2cccnc2-c13
1.0,CC(=O)c1ccc2c(c1)C(=O)c1sc(C(C)=O)cc1C2=O
1.0,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O
1.0,CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23
1.0,CCCC(=O)Nc1cc(C=CC(=O)N2CC(CCl)c3c2cc([N+](=O)[O-])c2ccccc32)n(C)c1
1.0,CC(C)(C)c1ccc2c(c1)CNCCNCc1cc(C(C)(C)C)ccc1OCC1(CO2)COc2ccc(C(C)(C)C)cc2CNCCNCc2cc(C(C)(C)C)ccc2OC1
1.0,CC1CCC2C(C)C(OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC2C)c(N)c1=O
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CC(O)CC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CC(=O)CC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
1.0,Cc1nc2c(cc1OCc1ccccc1)C(=O)C1=C(C2=O)C2OC(=O)CC2OC1(C)C
1.0,O=C(OC12CC3CC(CC(C3)C1)C2)c1ccc(NCc2cc(O)ccc2O)cc1
1.0,O=c1cnn(CC=CCBr)c(=O)[nH]1
1.0,CC(NC1=CC(=O)c2cccnc2C1=O)C(O)c1ccccc1
1.0,CC(C)(C)OC(=O)N1CC(CCl)c2ccc(O)cc21
1.0,Nc1nc(Cl)c(N)c(NCC2(CO)CCCC2)n1
1.0,COc1cc(C2c3cc4c(cc3OC(N3CCNCC3)C2C)OCO4)cc(OC)c1OC
1.0,Oc1cc(F)cc2cccnc12
1.0,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3C)C(C)=C1C2(C)C
1.0,Cc1ccc(N(C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
1.0,Oc1cccc2c1[nH]c1c(C3=CC4(O)CCC=CCCCCN5CCC3C3(CC6C=CCCCCN6C43)C5)nccc12
1.0,c1ccc(N=C2c3ccsc3C(=Nc3ccccc3)c3ccsc32)cc1
1.0,S=C(NN=C(c1ccccc1)c1ccccn1)Nc1cccc(Cl)c1
1.0,C=C1CC(COc2ccc3ccc(=O)oc3c2)(c2ccccc2)OC1=O
1.0,C=C1CC(Cn2cc(Br)c(=O)[nH]c2=O)(c2ccc(-c3ccccc3)cc2)OC1=O
1.0,COc1cc(C2c3cc4c(cc3OC(Nc3ccccc3)C2C)OCO4)cc(OC)c1OC
1.0,COc1cc(C2c3cc4c(cc3OC(NN)C2C)OCO4)cc(OC)c1OC
1.0,COc1cc(C2c3cc4c(cc3C(NCCNCCO)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,CN1CCC(CNC(=O)CCCCCCCCC(=O)NCC2(c3ccccc3)CCN(C)CC2)(c2ccccc2)CC1
1.0,CC(=O)C(=[N+]=[N-])C(=O)OCCOC(=O)C(=[N+]=[N-])C(C)=O
1.0,CC1=C(Br)C(=O)c2c(O)ccc(O)c2C1=O
1.0,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2c(O)ccc(O)c21
1.0,COCCOC1=CC(=O)c2c(O)ccc(O)c2C1=O
1.0,CCCCOCCOCCOC1=C(Cl)C(=O)c2c(O)ccc(O)c2C1=O
1.0,O=C(CC(O)(C(F)(F)Cl)C(F)(F)Cl)CC(O)(C(F)(F)Cl)C(F)(F)Cl
1.0,CCOC(=O)CC1(O)C=CC(=O)C=C1
1.0,CN(C)CCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=N)c12
1.0,COc1ccc2c(c1)c1c3c(ccc4ncn2c43)N(CCN(C)C)CCN=1
1.0,CCN(CC)CCN1CCN=C2c3cc(OC)ccc3Nc3c([N+](=O)[O-])ccc1c32
1.0,COc1ccc(C2SC(=N)Nc3c2c(C)nn3C(=O)c2ccccc2O)cc1
1.0,O=c1cc(-c2cccc(Cl)c2)[nH]c2cc3c(cc12)OCO3
1.0,Cc1c(C(=O)C=Cc2c(Cl)cccc2Cl)c(=O)n(-c2ccccc2)n1C
1.0,Cc1ccc(-c2cc(=O)c3cc4c(cc3[nH]2)OCO4)cc1
1.0,CCCCCCCCCCC(OC(C)=O)C1CCC(C2CCC(C(O)CC#CC=CCCCCCCCC3(Sc4ccccc4)CC(C)OC3=O)O2)O1
1.0,CCc1c(Cc2[nH]c(Cc3[nH]c(C=O)c(C)c3CC)c(CC)c2CC)[nH]c(C=O)c1C
1.0,CCCCc1c2c(nc3c1CCC(=Cc1ccc([N+](=O)[O-])cc1)C3=O)CCCC2
1.0,Cc1c(CCCl)c(Cl)n2c(nc3ccccc32)c1C#N
1.0,COC(=O)CC1NC(=O)C1C(C)O
1.0,CC1CC(C)C2OC2(C)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc2c(Br)[nH]c3ccccc23)C(=O)NC(c2ccc(O)cc2)CC(=O)O1
1.0,O=C(c1cc2c(C(F)(F)F)onc2c2ccccc12)C(F)(F)F
1.0,Cc1ccc(NC(=O)C(=O)C(C#N)c2nc(-c3ccc(-c4ccccc4)cc3)cs2)c(C)c1
1.0,O=[N+]([O-])c1ccc(Sc2c3ccccc3nc3cc(Cl)ccc23)cc1
1.0,O=c1cc(-c2ccccc2)[nH]c2cc(Cl)ccc12
1.0,O=C(c1ccccc1)c1nc2c(Cl)ccc(Cl)c2cc1C(Br)Br
1.0,COc1cc(C2c3cc4c(cc3C(NC(=O)c3ccc(OC(C)=O)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,N#Cc1cc([N+](=O)[O-])ccc1NC(=O)C(=NNC(=O)c1ccncc1)C(c1cnc2ccc([N+](=O)[O-])cc2n1)[N+](=O)[O-]
1.0,ClC(Cl)=C1C(=C(Cl)Cl)C(Cl)(Cl)C1(Cl)Cl
1.0,CC(=O)Oc1ccccc1C(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21
1.0,CCOC(=O)CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cc(C)cc21
1.0,Cc1ccc2nc3c(Cl)c(C)c(=O)cc-3sc2c1
1.0,CCCC[Sn]1(CCCC)OCC(COc2c(Cl)cc(Cl)cc2Cl)O1
1.0,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
1.0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
1.0,CCNC(=O)ON=C1CCC2C3CC=C4CC(OC(=O)NCC)CCC4(C)C3CCC12C
1.0,COc1cc(C2c3cc4c(cc3C(Nc3cccc(O)c3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,CCOC(=O)c1ccc(NC2c3cc4c(cc3C(c3cc(OC)c(O)c(OC)c3)C3C(=O)OCC23)OCO4)cc1O
1.0,N#CC1(C2SCCS2=O)C2=C(C(=O)c3ccccc3C2=O)N2CCCC21
1.0,CC1=CC2CC(C)=C(CCC3(C)CCC(C(C)C(=O)O)OO3)C(C)(C)C2CC1
1.0,CCOC(=O)C(Cc1ccc2ccccc2c1)(Cc1ccc2ccccc2c1)C(C)=O
1.0,COC(=O)C1=CC(NC(=O)OCc2ccccc2)C(C(=O)c2ccccc2)CC1Sc1ccccc1
1.0,CC1=CC2OC3CC4OC(=O)CCCCC(C(C)O)OCC(O)C5(C)OC5C(=O)OCC2(CC1O)C4(C)C31CO1
1.0,COc1cccc(C2c3cc4c(cc3OC(C)(O)C2C)OCO4)c1O
1.0,CSC(=S)NN=C(C)c1cccc(C)n1
1.0,CCc1nc(N)nc(N)c1-c1ccc(NC)c([N+](=O)[O-])c1
1.0,N#Cc1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)nn(CCO)c1=O
1.0,N=C(N)NS(=O)(=O)c1ccc(NCc2c3ccccc3nc3ccccc23)cc1
1.0,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
1.0,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)CS(=O)(=O)CC1=Cc1ccc([N+](=O)[O-])cc1
1.0,CC=C(C)c1cc(=O)c2c(C)cc3c(c2o1)C(OC)(OC(C)=O)c1c(O)c(C2CC(C)(N(C)C)C(OC(C)=O)C(C)O2)cc(C2CC(N(C)C)C(OC(C)=O)C(C)O2)c1C3=O
1.0,CC(C)=CCC(OC(=O)C=C(C)C)c1cc(O)c2c(c1O)C(=O)C=CC2=O
1.0,CC1=CC2=CC(C)CC23OC(=C(C)C3=O)CC(C)(C)C=CC1=O
1.0,CC=C1C(=O)OC23C=CC4C(C(=O)OC)=COC(OC12)C43
1.0,CCC1(OC(C)=O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1.0,CC=C(C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(OC(C)=O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(O)C(O)C(C)O1
1.0,COC1=CC(=O)c2c(c(O)c3oc4cc(OC)cc(C)c4c(=O)c3c2O)C1=O
1.0,Cc1c2ccnc(-c3ccccc3)c2cc2c1[nH]c1ccccc12
1.0,CCCCOc1ccc(NC(=N)Nc2ccc(Cl)cc2)cc1
1.0,Nc1nc(=S)c2ncn(C3CC(O)C(CO)O3)c2[nH]1
1.0,CCc1nc(Cl)nc(Cl)c1Cl
1.0,CC1=CC(=O)C(C)=CC1=O
0,COc1ccc(C(O)CNC(=O)c2ccccc2)cc1
0,CN1C(=O)NC2(O)c3ccccc3C(=O)C12O
0,CCN1C(=O)C(N=[N+]=[N-])(c2ccccc2)C(=O)c2ccccc21
0,CCOC(=O)C=C(CN1C(=O)c2ccccc2C1=O)c1ccccc1
0,CSc1ccc(-c2cc(-c3nc4ccccc4[nH]3)nc(N)c2C#N)cc1
0,COC(=O)C1=COC2OC3CC1C2C(C)O3
0,O=C(CCc1nnc2sc(=Cc3ccccc3Cl)c(=O)n12)Nc1cc(Cl)ccc1Cl
0,NC(=O)c1ncn2c1NCC1OC2C(O)C1O
0,CC=C1CN2CCC3c4ccccc4N4C(C(=O)OC)C1CC2C34C=CC1=COCC2C1CC1c3c(c4ccccc4n3C)CC2N1C
0,O=C1C(=Cc2cccc(Cl)c2)CCCc2ccccc21
0,CC1(C)OC2CN(C(=O)OCc3ccccc3)C(CO)C2O1
0,Cn1c(=O)c2c(nc3n(Cc4ccccc4)c(=O)c(NCCCBr)cn23)n(C)c1=O
0,C=C1c2c(n(S(=O)(=O)c3ccccc3)c3ccccc23)C2(C(=O)OC)CC3C=CC2N1C3
0,CC(=O)N1c2ccccc2C2CCc3c([nH]c4ccccc34)C21
0,CCCC1C(=O)NC(=N)N1C(=O)OCc1ccccc1
0,Cc1cnc2sn(-c3ccc(Br)cc3)c(=O)c2c1
0,Cc1ccc(S(=O)(=O)NC(C)C(=O)O)cc1
0,CC1(Cc2ccccc2)C(=O)N2C(CO)C(c3ccccc3)OC2(C)c2ccccc21
0,CCC(=O)NS(=NS(=O)(=O)c1ccccc1)C(Cl)(Cl)Cl
0,CC(C)SC(=S)Sc1c(Cl)c(Cl)nc(Cl)c1Cl
0,Cc1ccc(-c2nc3cccc4cccc([nH]2)c43)cc1
0,O=c1cc2n(c(=O)[nH]1)C1OC(C2CCO)C(O)C1O
0,O=c1c([Se]c2coc3ccccc3c2=O)coc2ccccc12
0,Cc1ccc(C(=O)N2CCCCC2)cc1N=NN(C)C
0,Cc1ccc(C(=O)C=C2Nc3ccccc3NC2=O)cc1
0,CC1(Cl)CC2OC3(Br)C=CC(C)(O)C2(CC1Br)C3(C)C
0,O=c1oc2ccc3ccccc3c2cc1-c1nc2ccc([N+](=O)[O-])cc2o1
0,C=CC(Br)(CBr)CCC(Br)C(C)(C)Br
0,COc1cc(C=C2C(=O)NC(=S)NC2=O)cc(OC)c1OC
0,O=C1COc2cc(NC(=S)Nc3ccccc3)ccc2N1
0,CCOC(=O)C(=O)Nc1ccccc1CC
0,CC(=O)N(C)c1ccc2c(ccc[n+]2[O-])c1[N+](=O)[O-]
0,CC1NCCC(CC(=O)O)C1CC(=O)O
0,COC(=O)C1(C(=O)OC)CC(C)=C(C)SCCCS1
0,Cc1nc2ccc(NC3OC(CO)C(O)C(O)C3O)cc2c(=O)n1-c1ccccc1
0,COc1cc(C=C2SC(c3ccccc3)N(c3ccc(NC(C)=O)cc3)C2=O)cc(OC)c1OC
0,CN(C)C(=NO)C(=NO)N(C)C
0,COc1cc2c(cc1OC)C(C(O)c1ccccc1)NCC2
0,CCOC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1
0,Cc1ccc(-c2nnc(-c3ccc4ccccc4c3)o2)cc1
0,CCCCOP(=O)(OCCCC)C(C#N)=Cc1ccco1
0,CCCCC(=O)Nc1ccc2cc(C(=O)OC)c(ON3C(=O)c4ccccc4C3=O)nc2n1
0,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
0,CCOC(=O)CC(NC(=O)c1ccc(N=NN(C)C)cc1)C(=O)OCC
0,O=c1ccn(CC2(CO)CC(Cc3ccccc3)C2)c(=O)[nH]1
0,CCC(C)c1cnc(CC(C)C)c(=O)[nH]1
0,COc1cccc(NC(=O)CSc2nnc(Cc3ccccc3)o2)c1
0,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(-c3ccccc3)cc2)n(C)c1C
0,O=[N+]([O-])C(Cl)=CC(=C(Cl)Cl)[N+](=O)[O-]
0,Cc1ccc(C(=O)C=Cc2ccccc2Cl)cc1
0,CC1(C(=O)O)CCC(C(=O)O)C(C)(C)O1
0,O=C1CCC2(c3ccc(Cl)cc3)Nc3ccncc3N12
0,C=CCCCN1C(=O)C2C3c4ccccc4C(C=O)(c4ccccc43)C2C1=O
0,OCCSCc1cc(Cl)cc(Cl)c1O
0,CN1CCN(C2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2O)CC1
0,O=c1c2cc(Cl)cc(Cl)c2oc2nc3n(c(=O)c12)CCCS3
0,OCc1nnn2c1CCC2
0,Nc1cc2nc(-c3ccccc3)cn2cn1
0,Cn1nc(-c2cccc(-c3nn(C)c(=NCCO)s3)n2)sc1=NCCO
0,Cc1ccc(C(=O)c2[nH]c(Nc3cc(C)ccn3)c(C(=S)Nc3ccccc3)c2N)cc1
0,CC(C)CC(NC(=O)CCc1cccc2ccccc12)B(O)O
0,COc1ccc2c(c1)CC(=Cc1ccc(O)c(OC)c1)C2=O
0,CCCC1C(=O)Nc2cccc3ncn(c23)C1=O
