value,smiles
1.0,CC(=O)OC1CC(n2cc(F)c(=O)[nH]c2=O)OC1CO
1.0,CCc1nc(N)nc(N)c1-c1ccc(NC)c([N+](=O)[O-])c1
1.0,O=C1c2ccccc2C(=O)c2c(NCC3CO3)ccc(NCC3CO3)c21
1.0,O=C(C=Cc1ccc(Cl)cc1)c1ccccc(=O)c1O
1.0,C=CCOc1cc2c(cc1C(C)c1ccc(OC)cc1)OCO2
1.0,CCc1ncnc2cc(OCC3CO3)c(OC)cc12
1.0,C=C(C)C(=O)OC1CC(C)=CC(OC(C)=O)CC(C)(O)C=C2OC(=O)C(COC(C)=O)=C21
1.0,CNC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21
1.0,C=C(C)C1CCc2c(c(C)cc(O)c(=O)c2O)C1
1.0,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
1.0,C=C1C(=O)OC2C1C(OC(=O)C(=CC)COC(C)=O)CC1(CO1)C1C(OC(=O)C(=CC)CO)C=C(C)C21
1.0,COc1ccc(C=C2CSCC(=Cc3ccc(OC)c(OC)c3)C2=O)cc1OC
1.0,CC=C1C(=O)OC23C=CC4C(C(=O)OC)=COC(OC12)C43
1.0,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1
1.0,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21
1.0,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(CO)C(=O)CC12C
1.0,C=C1C(=O)OC2C1C(OC(=O)C1(C)OC1C)C(OC(C)=O)C(C(=O)OC)=CCCC1(C)OC21
1.0,CNc1cccnc1C=NNC(N)=S
1.0,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
1.0,Cc1nn(C)c(=S)n(C)c1=O
1.0,O=C(NN=Cc1c(O)ccc2ccccc12)c1ccncc1
1.0,COc1cc2c(cc1Oc1c(Oc3c(O)c(OC)cc4c3C(CC(C)C)N(C)CC4)c(OC)cc3c1C(CC(C)C)N(C)CC3)C(CC(C)C)N(C)CC2
1.0,O=C1C=C2C(=CCOC2O)O1
1.0,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
1.0,CC(=O)Nc1c2sscc-2n(C)c1=O
1.0,CC(C)NC(=O)CN1CCN(C2=C(Cl)C(=O)c3c(O)ccc(O)c3C2=O)CC1
1.0,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C=C(C)OC3O
1.0,CCOC(=O)C1OC(C2(C)OC3(OC4(C=CC3O)OC(C(C)C(=O)C(C)C(O)C(C)CC(C)c3c(Cl)cc(C)c(O)c3C(=O)O)C(C)CC4C)C(C)C2OC)CC1O
1.0,Nc1nc(Sc2ccc([N+](=O)[O-])c3nonc23)c2nc[nH]c2n1
1.0,COC(=O)c1c(C)ccc2c(O)c3c(cc12)C(=O)c1c2c(cc(O)c1C3=O)C1(C)OC(C)(O2)C(O)C(N(C)C)C1O
1.0,C1=NC2=[SH][Hg]3([SH]=C4N=CNc5[nH]c[n+]3c54)[n+]3c[nH]c(c32)N1
1.0,CN(C)C1C(O)=C(C(=O)NCNc2nc3[nH]nnc3c(=O)[nH]2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
1.0,CON=C(C)c1ccc(Nc2c3ccccc3nc3occc23)cc1
1.0,COC(=O)CNC(=O)CCC(C)C1CCC2C3C(OC(C)=O)CC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCC2(C)C(CC(OC(C)=O)C3C2CC(OC(C)=O)C2(C)C(C(C)CCC(=O)NCC(=O)OC)CCC32)C1)OO5
1.0,CC12CCC3C(CCC45OC4C(=O)C4OC4C35O)C1CCC2=O
1.0,Cc1ccc(CC(=O)Nc2ccc(NC(=O)C=CNC(=O)C=Cc3ccc(-c4ccccc4)cc3)cc2C(=O)c2ccccc2)cc1
1.0,C#CC1(O)C(COP(=O)(O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N=[N+]=[N-])OC(n2ccc(N)nc2=O)C1O
1.0,COC(=O)C12OCC34C(CC5C(C)=C(OC(C)=O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C)C24
1.0,O=c1[nH]c(=Cc2ccc(OCc3ccccc3)cn2)c(=O)[nH]c1=Cc1ccc(O)cc1
1.0,CC1C2OC(C)(C)C(O)C2(O)OC2CC3(C)C4=CCC5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC3(C)C21
1.0,COc1ccc2c(c1)C(=O)C(=O)c1cc(O)c(OC)c(OC)c1-2
1.0,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C1=O
1.0,CN(C)c1ccc(C=C2CC3C4CC=C5CC(N6CCCC6)CCC5(C)C4CCC3(C)C2O)cc1
1.0,COC(=O)C=C(OC)C(C)C(C=Cc1csc(-c2csc(C(C)C)n2)n1)OC
1.0,c1ccc(CCCCNCc2cc(CNCCCCc3ccccc3)cc(CNCCCCc3ccccc3)c2)cc1
1.0,CC(=NNc1nc2ccccc2[nH]1)c1cnccn1
1.0,CCCCn1c2c(n(CCCC)c1=S)-c1c(n(CCCC)c(=S)n1CCCC)SSSS2
1.0,CC1(C)OC(CP(c2ccccc2)c2ccccc2)C(CP(c2ccccc2)c2ccccc2)O1
1.0,C=C1C(=O)OC2CC(C)=CCCC(C)=CCCC(C)(O)C(I)CC12
1.0,COc1cccc(CCNc2c(C#N)c3nc4ccccc4n3c3ccccc23)c1
1.0,Cc1cc(C)n(-c2nc3ccccc3c(=O)[nH]2)n1
1.0,CC1C=CN(N(C)C)C2=C1C(=O)c1cnccc1C2=O
1.0,O=C1c2cccnc2-c2nccc3ccnc1c23
1.0,CCOc1cc2c(cc1O)C(O)CC1C2CCC2(C)C(O)CCC12
1.0,COc1cc(C2c3cc4c(cc3C(Nc3ccc(NC(=O)c5cc(NC(=O)c6cc([N+](=O)[O-])cn6C)cn5C)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,O=C1c2cc([N+](=O)[O-])sc2C(=O)c2c([N+](=O)[O-])csc21
1.0,COc1ccc(P2(=S)Oc3ccccc3-c3ccccc3O2)cc1
1.0,[Se]=P(c1ccccc1)(c1ccccc1)c1ccc(C(c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1.0,CCCCCc1cc2cc3c(c(O)c2c(=O)[nH]1)C1(CCC3)C(=O)c2c(O)c3c(c(O)c2C1=O)C(=O)C(OC)=CC3=O
1.0,Cc1cccc(-c2cc(=O)c3ccc(C)nc3[nH]2)c1
1.0,Cc1cccc(-c2cc(=O)c3c(C)ccnc3[nH]2)c1
1.0,COc1cc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)ccc1OC(C)=O
1.0,COc1cc(C2c3cc4c(cc3OC(NC3CCCCC3)C2C)OCO4)cc(OC)c1OC
1.0,COc1ccc2[nH]cc(C3C4CCC(C4)C3NCc3cccc(CNC4C5CCC(C5)C4c4c[nH]c5ccc(OC)cc45)c3)c2c1
1.0,O=C1C(Cl)=C(Nc2ccc(OC(F)(F)F)cc2)C(=O)c2c(O)ccc(O)c21
1.0,CC1=CC(C)CC2(C)CCC(O2)C23CCC(C)(CC(O2)C2OC(C)(CC2=O)C(O)C2CCC4(CCCC(O4)C(C)C(=O)OC4CC(C5(O)OCCC(C)C5O)OC4C=C1)O2)O3
1.0,CCN(CC)C(=S)NN=C1C(=O)Nc2ccccc21
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(Cc5ccc(O)cc5)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(Cc3ccc(O)cc3)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
1.0,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
1.0,O=c1cc(-c2ccccc2)[nH]c2cc(F)c(F)cc12
1.0,O=C1C(NCCF)=C(Cl)C(=O)c2ncccc21
1.0,Cc1c2c3cc(O)ccc3nc-2n(C)c2ccccc12
1.0,O=C(CC(=O)Nc1ccccc1)NNC(c1cc(N=Nc2ccc(Br)cc2)ccc1O)P(O)O
1.0,CCOC(=O)CC1(O)C=CC(=O)C=C1
1.0,NCCCCNCCCN1CC1
1.0,CN(C)CCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=N)c12
1.0,CC1=C(C(=O)NNC(=O)c2ccccc2O)CC(C(=O)NNC(=O)c2ccccc2O)=C(C)N1
1.0,Cc1nn(C(=O)c2ccccc2O)c2c1C(c1ccccc1)SC(=N)N2
1.0,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1cccc([N+](=O)[O-])c1
1.0,COc1cc(C2c3cc4c(cc3C(NCCN3CCCCC3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,CCOc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(CC(=O)Oc1cccc([N+](=O)[O-])c1)C2
1.0,CCCCCCN(CCCCCC)C(=S)NN=C(C)c1ccccn1
1.0,O=c1cc(-c2ccccc2)[nH]c2cc(Cl)ccc12
1.0,COc1cc2c(cc1OC)C(c1cc(OC)c(O)c(OC)c1)C1C(=O)OCC1C2Nc1ccc(C#N)cc1
1.0,COc1cc(C2c3cc4c(cc3C(NC(=O)c3ccc(C#N)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,COc1cc(C2c3cc4c(cc3C(NC(=O)c3cccc([N+](=O)[O-])c3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,O=C1c2c(O)cccc2C(C(=O)CCCCC(=O)C2c3cccc(O)c3C(=O)c3c(O)cccc32)c2cccc(O)c21
1.0,CCOC(=O)CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cc(C)cc21
1.0,C=C1C(=O)OC2C1CC1OC1(C)CCC=C(C)CCCC(C)C2OC(C)=O
1.0,CC1=Nc2c(O)nc(S)nc2NC(c2c(Cl)cccc2Cl)C1
1.0,CCCC[Sn]1(CCCC)OC(=O)c2cc(C)ccc2O1
1.0,CCCC[Sn]1(CCCC)ON=Cc2ccccc2O1
1.0,COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1
1.0,CCCC[Sn]1(CCCC)OC(=O)c2ccc(C)cc2O1
1.0,C=C1CC(OC)(C(OC)C(=O)NC2OCOC3C2OC(CC(COC)OC)C(C)(C)C3OC)OC(C)C1C
1.0,CCOc1ccccc1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O
1.0,CSC(=S)NN=C(C)c1cccc(C)n1
1.0,CC1C2(CCC(C)(C)O2)OC2C=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(O)C3(C)C21O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
1.0,COc1cc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)cc(OC)c1OC
1.0,Cc1ccc(NC(=O)c2cc3ccccc3c(N=Nc3ccccc3O)c2O)c(C)c1
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC([N+]([O-])(Cc2ccccc2)Cc2ccccc2)C(O)C(C)O1
1.0,N#Cc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCO)c1=O
1.0,C=C1C(=O)OC2C=C(C)C3=CC(=O)C(C)(CC(OC(=O)C(C)=CC)C12)O3
1.0,Cc1c2cnccc2c(C)c2c1c1ccccc1n2CCCCCCNCc1ccccc1
1.0,Oc1c(CN2CCN(c3ccccc3)CC2)cc(Br)c2cccnc12
1.0,NC(=S)NN=Cc1ncccc1O
1.0,O=c1nc[nH]c2nn[nH]c12
1.0,COC(=O)CC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2OC
1.0,COC(=O)C1(C)CC2C(C)(CCC3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)C4(C)CCC23C)CC1O
1.0,C=C1C(=O)OC2C(O)C(C)C3C=CC(=O)C3(C)C(OC(=O)C(C)=CC)C12
1.0,COc1ccc(C2C=C(c3ccc4c(c3)OCO4)Oc3c2c(=O)oc2ccccc32)cc1OC
1.0,Cc1c2c(cc3c1[nH]c1ccccc13)C(c1ccc(Cl)cc1)=NCC2
1.0,Cc1nc(Cl)c(Cl)c(Cl)n1
1.0,Cc1cc(O)c2cc3c(O)c(O)ccc3cc2c1
1.0,CCCc1c(OC)c(=O)c2c(O)cc(OC)c3c4c(OC)cc(O)c5c(=O)c(OC)c(CCC)c(c1c23)c54
1.0,CC(=NNC(=S)N(C)C)c1nc2cccnc2[nH]1
1.0,COc1ccc2c(c1)C1=NCCN(C)c3ccc([N+](=O)[O-])c(c31)N2
1.0,Cc1nc2ccc(NCCN(C)C)c3c(=O)c4ccccc4n1c23
1.0,COc1ccc2c(c1)c(=O)c1c(NCCN(C)C)ccc3nnn2c31
1.0,O=c1c2ccccc2n2nnc3ccc(NCCNCCO)c1c32
1.0,COC(=O)C12OCC34C(CC5C(C)C6=CC(=O)OC6=CC5(C)C3C(O)C1O)OC(=O)C(O)C24
1.0,COC(=O)NC1C(C)OC(OC2CC=C(C)C3C=CC4C(OC5CC(OC6CCC(OC7CC(O)C(OC8CCC(O)C(C)O8)C(C)O7)C(C)O6)C(OC(C)=O)C(C)O5)C(C)CC(C)C4C3(C)C(O)=C3C(=O)OC4(CC(C=O)=CC(O)C4C=C2C)C3=O)CC1(C)[N+](=O)[O-]
1.0,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(=C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
1.0,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
1.0,COC(=O)C12Oc3ccc(-c4ccc5c(c4O)C(=O)C4=CCC(C)C(O)C4(C(=O)OC)O5)c(O)c3C(=O)C1=CCC(C)C2O
1.0,Cc1cc(O)c2c(c1O)C(=O)C1=C(C2=O)C(=O)C2C(O)C1C1C(O)CC(O)=C3C(=O)c4c(O)cc(C)c(O)c4C(=O)C321
1.0,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
1.0,Cn1ccnc1SC(=CC=C(C#N)C#N)c1ccc(Cl)cc1
1.0,COc1cc2c(cc1OCCCCOc1cc(-c3ccc(F)cc3)nc(C)n1)N=CC1CCCN1C2=O
1.0,C#CC1(O)C(COP(=O)(O)OCC2OC(n3ccc(NCCCCCCCCCCCCCCCCCC)nc3=O)C(O)C2O)OC(n2ccc(N)nc2=O)C1O
1.0,CCC=CC(CC)CC(C)=CC1(CC)CC(CC)C(CC(=O)O)OO1
1.0,CC1(C)OC(C(=O)Nc2cc3c4ccccc4ccc3c3ccccc23)C(C(=O)N2CCCCC2)O1
1.0,CN(C)c1ccc(C(=NN=C2C(=O)Nc3ccccc32)c2ccc(N(C)C)cc2)cc1
1.0,CC(C)CCCC(C)C1CCC2NC(=Nc3ccccc3)CCCC21C
1.0,O=c1[nH]c(=Cc2ccc(OCc3ccccc3)cn2)c(=O)[nH]c1=Cc1cccnc1
1.0,CCOC(=O)c1nc2c(nc1C(=O)OCC)C(=O)c1ccccc1C2=O
1.0,COc1cc(-c2cn(S(=O)(=O)c3ccc(C)cc3)c3ccccc23)nc(-c2cn(S(=O)(=O)c3ccc(C)cc3)c3ccccc23)n1
1.0,COC(=O)c1sc2c(c1C(=O)OC)C(=Nc1ccc(OC)cc1)SC2=Nc1ccc(OC)cc1
1.0,CCOC(=O)c1cccc(NC(=O)CBr)c1
1.0,O=C1CC(Sc2ccccc2)C2(OCCO2)C2ON3CCCC3C12
1.0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
1.0,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C2Cc3ccccc3CN2C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
1.0,O=[N+]([O-])c1ccc2c3c1C1OC1c1cccc(c1-3)C1OC21
1.0,COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)OC1(Oc2c(O)c4c(c(O)c2C1OC1CC(OC)C(O)C(C)O1)C(=O)C=C(OC)C4=O)C(O)C3
1.0,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)OC8C(CC9OC(CCC1O2)CC(C)C9(O)CO)OC1CC2OC9(CC2OC1C8C)CC1OC2(CC(C)C8OC%10CC(C(O)CO)OC%10CC8O2)CC(C)C1O9)OC7C6O3)C5O4
1.0,N#Cc1c(-c2ccccc2)cc(Nc2cccc(C(F)(F)F)c2)n2c1nc1ccccc12
1.0,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])o2)cc1
1.0,COc1cc2cc(C(=O)N3CC(CCl)c4c3cc(NC(=O)C(C)(C)c3ccccc3[N+](=O)[O-])c3ccccc43)[nH]c2c(OC)c1OC
1.0,CC(C)=CCCC(C)C1=C(O)C(O)C(C)=C2N=C(c3ccccc3)C(=O)OC21
1.0,COc1cc2cc(C(=O)N3CC(CCl)c4c3cc(NC(=O)OCc3ccc([N+](=O)[O-])cc3)c3ccccc43)[nH]c2c(OC)c1OC
1.0,CCOC(=O)CCC(NC(=O)c1ccc(Oc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)cc1)C(=O)OCC
1.0,O=[N+]([O-])c1ccc(NN=C(c2ccccc2)c2ccccn2)nc1
1.0,CC(C)(C)c1ccc2c(c1)CNCCNCc1cc(C(C)(C)C)ccc1OCC1(CO2)COc2ccc(C(C)(C)C)cc2CNCCNCc2cc(C(C)(C)C)ccc2OC1
1.0,N#Cc1c(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-]
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC2C)c(N)c1=O
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CC(O)CC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CC(=O)CC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
1.0,S=C1Cc2c(-c3ccccc3)cc(-c3cccc(Cl)c3)nc2-c2ccccc2N1
1.0,S=C1Cc2c(-c3ccc(Br)cc3)cc(-c3ccccc3)nc2-c2ccccc2N1
1.0,N=C1C(=N)c2ccccc2-c2ccccc21
1.0,CNC(=S)C(=NNc1[nH]cnc1C(N)=O)C(N)=S
1.0,CC(=O)NC1C(OC(C)C(=O)NC(C(=O)NC(CCC(=O)NCCCNC2c3ccccc3Nc3cccc([N+](=O)[O-])c32)C(N)=O)C(C)C)C(O)C(CO)OC1(C)OCc1ccccc1
1.0,S=C1Cc2c(-c3ccccc3)cc(-c3ccc(Cl)cc3)nc2-c2ccccc2N1
1.0,CC(=O)c1c(N=[N+]=[N-])c2cccc3c2n(c1=O)CCC3
1.0,Cn1c(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c(=O)n(C)c1=O
1.0,O=C(OC12CC3CC(CC(C3)C1)C2)c1ccc(NCc2cc(O)ccc2O)cc1
1.0,C=C1C(=O)OC2CC3C4(C)CCC(C(C)CCC=C(C)C=O)C4(C)CCC34CC4(CCC(=O)OC)C12
1.0,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(N)=O
1.0,CCOC(=O)c1ccc(NC2Oc3cc4c(cc3C(c3cc(OC)c(OC)c(OC)c3)C2C)OCO4)cc1
1.0,COc1cccc(-c2cc(=O)c3c(C)cc(C)nc3[nH]2)c1
1.0,S=C1NNC(=S)NN1
1.0,Nc1nn2c(C(Br)Br)cc(C(Br)Br)nc2c1[N+](=O)[O-]
1.0,COc1ccc2[nH]cc(C3C4CCC(C4)C3NCc3cccc(CNC4C5CCC(C5)C4c4c[nH]c5ccc(OC)cc45)c3)c2c1
1.0,CC(=NNC(=S)NN=C(C)c1ccccn1)c1ccccn1
1.0,O=C(NCCCNCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O)c1cc(-c2ccccc2)nc2ccccc12
1.0,O=[N+]([O-])c1ccc2[nH]c(=Nc3ccccc3)c(=Nc3ccccc3)[nH]c2c1
1.0,Cc1ccc(Cl)cc1N=NC(=O)NNc1cc(Cl)ccc1C
1.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC2C)c(N)c1=O
1.0,CCCC(=O)OC1CC(n2cc(F)c(=O)[nH]c2=O)OC1COP(=O)(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl
1.0,COc1cc(C2C3=C(COC3=O)OC(C)(C)Oc3cc4c(cc32)OCO4)cc(OC)c1O
1.0,O=C1Nc2ccccc2C1=NNC(=S)N1CCCCCC1
1.0,O=C1Nc2ccccc2C1=NNC(=S)N1CCCC1
1.0,CC(=NNC(=S)Nc1cccc(Cl)c1)c1cccc(C(C)=NNC(=S)Nc2cccc(Cl)c2)n1
1.0,CC(=NNC(=S)Nc1ccccc1)c1cccc(C(C)=NNC(=S)Nc2ccccc2)n1
1.0,CC(=NNC(=S)N1CCCC1)c1cccc(C(C)=NNC(=S)N2CCCC2)n1
1.0,COc1ccc(C2Oc3ccc(Cl)cc3C=C2[N+](=O)[O-])cc1OC
1.0,CN(C)c1cccc(C=C(C#N)c2ccccc2)c1
1.0,O=C1OCC2=C1C(c1ccc3c(c1)OCO3)c1cc3c(cc1O2)OCO3
1.0,CC(=O)OC(Cc1cc(C=C(C(F)(F)F)C(F)(F)F)cc(C)n1)(C(F)(F)F)C(F)(F)F
1.0,Cc1cc2nc(CC(C(F)(F)F)C(F)(F)F)oc2cc1C
1.0,Cc1cc2nc(C=C(C(F)(F)F)C(F)(F)F)sc2cc1C
1.0,C=C(Cl)C(Br)(CBr)CCC(Br)C(C)(C)Br
1.0,COc1ccc2[nH]c3c(C)c4cnccc4c(C)c3c2c1
1.0,Cc1c2ccccc2c(C)n2c1nc1cc3ccccc3cc12
1.0,CCOC(=O)C=CCC(C)(C)COC(C)=O
1.0,CC(=O)C(=[N+]=[N-])C(=O)OCCOC(=O)C(=[N+]=[N-])C(C)=O
1.0,CC(=O)OCC12CCC3C4(C)CCCC(C)(C)C4CCC3(C)C1CC(C1=CC(=O)OC1O)O2
1.0,CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC2OC24CC=CC(=O)C14C)C(=O)OC35C
1.0,O=C(CC(=O)Nc1ccccc1)NNC(Sc1ccccc1)c1cc(N=Nc2ccc(Br)cc2)ccc1O
1.0,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)c2ccccc2)C1=N
1.0,CCN(CC)CCCN=c1c2cc(OC)ccc2[nH]c2c([N+](=O)[O-])ccc(NCCCN(CC)CC)c12
1.0,COc1ccc2[nH]c3c([N+](=O)[O-])ccc(NCCCN(C)C)c3c(=NCCCN(C)C)c2c1
1.0,O=C1C=C(N2CCNCC2)C(=O)c2c(O)ccc(O)c21
1.0,COc1ccc(C2SC(=N)Nc3c2c(C)nn3C(=O)c2ccccc2O)cc1OC
1.0,COc1ccc(C2SC(=N)Nc3c2c(C)nn3C(=O)c2ccccc2O)cc1
1.0,CCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=N
1.0,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1c(O)ccc2ccccc12
1.0,CC(C)C(=O)CC(c1ccc(Cl)cc1)N1N=C(C(C)C)CC1c1ccc(Cl)cc1
1.0,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OC(C)C)cc12
1.0,Cc1cccc2c(=O)cc(-c3ccccc3)[nH]c12
1.0,CCC12C=CCN(CCc3c([nH]c4ccccc34)C=C1)C2
1.0,CCCCCCCCCCCCCC(=O)OC(C=CC(C)C)C(O)C(O)C(OC)C(=O)NC1CCCCNC1=O
1.0,CC(C)(C)c1nc2c(o1)C(=O)c1ccccc1C2=O
1.0,CCCC[Sn](CCCC)(OC(=O)C=Cc1ccccc1F)OC(=O)C=Cc1ccccc1F
1.0,CCCC[Sn](CCCC)(OC(=O)Cc1ccc(F)cc1)OC(=O)Cc1ccc(F)cc1
1.0,CCCC[Sn](CCCC)(OC(=O)c1ccc(C)c(N)c1)OC(=O)c1ccc(C)c(N)c1
1.0,COc1cc(C2c3cc4c(cc3C(NC(=O)c3ccc([N+](=O)[O-])cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
1.0,CC(=O)OC(C)C(=O)C1c2cccc(O)c2C(=O)c2c(O)cc(C)cc21
1.0,Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1
1.0,O=[N+]([O-])c1ccc(C(Cl)C(Cl)c2ccc(C(Cl)C(Cl)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)c([N+](=O)[O-])c1
1.0,Cc1cc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)NCCN(C)C)ccc(Cl)c34)cc2)no1
1.0,O=C1C(=Cc2ccccc2)CN(C(=O)Oc2ccc([N+](=O)[O-])cc2)CC1=Cc1ccccc1
